Date,Symbol,Open,High,Low,Close,Volume BTC,Volume USD
2017-02-28,BTCUSD,1194.64,1209.99,1176.27,1191.21,7559.42,9013416.33
2017-03-01,BTCUSD,1191.21,1231,1188.3,1226.39,6012.98,7276042.54
2017-03-02,BTCUSD,1226.39,1283.25,1215,1257.6,7761.85,9678454.84
2017-03-03,BTCUSD,1257.6,1298,1255,1285.33,7545.48,9615648.42
2017-03-04,BTCUSD,1285.33,1289.55,1230,1260,4951.0,6237313.77
2017-03-05,BTCUSD,1260,1275,1240,1273,3026.02,3809526.44
2017-03-06,BTCUSD,1273,1285,1251,1278.49,4249.47,5420539.75
2017-03-07,BTCUSD,1278.49,1281.62,1175.97,1233.05,14450.04,17887749.61
2017-03-08,BTCUSD,1233.05,1245.49,1145.5,1150.05,13391.55,15896181.2
2017-03-09,BTCUSD,1150.05,1208,1135.01,1190.89,7653.86,9018801.31
2017-03-10,BTCUSD,1190.89,1350,975,1116.97,33194.61,38529724.81
2017-03-11,BTCUSD,1116.97,1198,1106.51,1176.55,7346.55,8528948.13
2017-03-12,BTCUSD,1176.55,1241.85,1170.9,1226.62,5793.91,7003314.41
2017-03-13,BTCUSD,1226.62,1249.02,1215.43,1242.46,5630.79,6955370.87
2017-03-14,BTCUSD,1242.46,1260,1226.5,1245.86,5745.5,7156458.55
2017-03-15,BTCUSD,1245.86,1260,1238.32,1257.32,3920.35,4908117.86
2017-03-16,BTCUSD,1257.32,1258.96,1130,1172.62,15244.87,18263170.71
2017-03-17,BTCUSD,1172.62,1173.23,1063,1071.02,16703.78,18710285.4
2017-03-18,BTCUSD,1071.02,1099,944.36,969.4,21291.94,21545200.42
2017-03-19,BTCUSD,969.4,1063.7,969.4,1017.97,12196.14,12327661.82
2017-03-20,BTCUSD,1017.97,1053,1010.01,1035.96,7486.66,7753027.09
2017-03-21,BTCUSD,1035.96,1117.9,1034.92,1114.39,11125.5,12068049.72
2017-03-22,BTCUSD,1114.39,1114.39,988,1037.56,14520.38,15060114.15
2017-03-23,BTCUSD,1037.56,1054.4,1010.69,1029.65,5917.0,6134595.75
2017-03-24,BTCUSD,1029.65,1032,920,929.06,16066.46,15691519.3
2017-03-25,BTCUSD,929.06,963.36,891.33,956.02,13507.18,12469415.59
2017-03-26,BTCUSD,956.02,997,937.52,960,9005.18,8735685.94
2017-03-27,BTCUSD,960,1043,952.95,1039.92,8687.09,8753826.09
2017-03-28,BTCUSD,1039.92,1068.26,1014.9,1043.99,9109.22,9531808.18
2017-03-29,BTCUSD,1043.99,1059.43,1008.16,1035.96,9379.72,9675900.4
2017-03-30,BTCUSD,1035.96,1050.17,1017.14,1033.7,8644.96,8918956.47
2017-03-31,BTCUSD,1033.7,1081,1031.43,1070.31,12058.79,12711331.62
2017-04-01,BTCUSD,1070.31,1097,1061.64,1083.94,5209.01,5617187.43
2017-04-02,BTCUSD,1083.94,1100,1066.49,1078.01,7635.31,8269728.69
2017-04-03,BTCUSD,1078.01,1152,1076.19,1144.77,11076.86,12487637.63
2017-04-04,BTCUSD,1144.77,1162.93,1118.85,1143,7418.36,8468987.32
2017-04-05,BTCUSD,1143,1145,1111,1134.58,5581.47,6291139.39
2017-04-06,BTCUSD,1134.58,1201.37,1134.36,1190.85,9134.3,10690571.43
2017-04-07,BTCUSD,1190.85,1202,1176,1190.66,5450.27,6486716.5
2017-04-08,BTCUSD,1190.66,1197.3,1166.66,1184.03,2720.8,3224244.36
2017-04-09,BTCUSD,1184.03,1216.87,1173.98,1206.2,4817.38,5764917.28
2017-04-10,BTCUSD,1206.2,1219.71,1195,1209.25,3656.82,4416613.87
2017-04-11,BTCUSD,1209.25,1229,1198.02,1218.99,3487.75,4229830.76
2017-04-12,BTCUSD,1218.99,1224.57,1208,1212.17,3475.19,4224875.8
2017-04-13,BTCUSD,1212.17,1219.45,1141,1172.91,7135.29,8410777.07
2017-04-14,BTCUSD,1172.91,1193,1142,1170.34,8982.72,10475598.06
2017-04-15,BTCUSD,1170.34,1192.5,1165,1173.45,1804.45,2128067.82
2017-04-16,BTCUSD,1173.45,1179.3,1150,1162.31,2663.99,3094769.46
2017-04-17,BTCUSD,1162.31,1192.5,1161,1176.54,3568.83,4210491.81
2017-04-18,BTCUSD,1176.54,1210,1175.95,1202.58,5514.17,6636764.68
2017-04-19,BTCUSD,1202.58,1209.99,1190,1203.98,6046.52,7247878.76
2017-04-20,BTCUSD,1203.98,1243.88,1201.66,1234.19,5970.91,7299836.83
2017-04-21,BTCUSD,1234.19,1252.32,1231.65,1243.61,4984.49,6189234.63
2017-04-22,BTCUSD,1243.61,1247.15,1199,1233.2,4122.37,5065733.74
2017-04-23,BTCUSD,1233.2,1248.99,1223.42,1241.99,2604.72,3219987.14
2017-04-24,BTCUSD,1241.99,1254,1234,1253.58,3048.04,3787704.79
2017-04-25,BTCUSD,1253.58,1280,1251.07,1269,5249.77,6651231.27
2017-04-26,BTCUSD,1269,1330,1265,1287.99,8685.55,11237494.55
2017-04-27,BTCUSD,1287.99,1342.02,1285,1331.53,6668.0,8807415.32
2017-04-28,BTCUSD,1331.53,1347.02,1299,1330.7,8234.28,10882526.4
2017-04-29,BTCUSD,1330.7,1342.8,1316,1333,3927.45,5226089.45
2017-04-30,BTCUSD,1333,1356,1315.68,1350.21,3536.18,4718587.81
2017-05-01,BTCUSD,1350.21,1425,1341.22,1390.86,8602.88,11920971.92
2017-05-02,BTCUSD,1390.86,1481.73,1388,1447.75,8920.17,12835457.62
2017-05-03,BTCUSD,1447.75,1516.04,1431.02,1503.22,11052.34,16342395.53
2017-05-04,BTCUSD,1503.22,1623.01,1444.94,1537.23,18824.97,29012554.52
2017-05-05,BTCUSD,1537.23,1609,1495,1514.9,15601.41,24254113.78
2017-05-06,BTCUSD,1514.9,1578.97,1505,1558.02,7898.17,12174477.83
2017-05-07,BTCUSD,1558.02,1565,1525,1554.01,7667.79,11809645.33
2017-05-08,BTCUSD,1554.01,1653.97,1554.01,1649.54,19232.7,30605645.62
2017-05-09,BTCUSD,1649.54,1760.4,1616.05,1720.28,16793.24,28716399.21
2017-05-10,BTCUSD,1720.28,1794.21,1682,1772.58,11263.87,19694962.35
2017-05-11,BTCUSD,1772.58,1892,1745.01,1828.45,14739.88,26996647.4
2017-05-12,BTCUSD,1828.45,1832,1650,1691.51,17061.7,29854369.28
2017-05-13,BTCUSD,1691.51,1785.82,1601.46,1776.89,10531.58,17796170.28
2017-05-14,BTCUSD,1776.89,1815,1753,1784,4816.73,8585557.39
2017-05-15,BTCUSD,1784,1784,1682.56,1705.48,13312.2,22943567.22
2017-05-16,BTCUSD,1705.48,1750,1641.22,1700.01,16473.76,28117414.51
2017-05-17,BTCUSD,1700.01,1840.42,1670.01,1782.99,17790.68,31587033.39
2017-05-18,BTCUSD,1782.99,1881.8,1766.33,1878.99,11915.2,21764514.72
2017-05-19,BTCUSD,1878.99,1969.99,1874.99,1958,14115.85,27201808.7
2017-05-20,BTCUSD,1958,2021,1914,2013.99,12308.17,24244964.0
2017-05-21,BTCUSD,2013.99,2063.11,1961.52,2017.55,6755.83,13647083.74
2017-05-22,BTCUSD,2017.55,2230.34,2008.75,2099.97,15312.07,32452142.3
2017-05-23,BTCUSD,2099.97,2275,2088.45,2264.23,14138.92,31139771.52
2017-05-24,BTCUSD,2264.23,2481.75,2264.23,2420.29,22143.08,52778575.76
2017-05-25,BTCUSD,2420.29,2760.1,2221,2292.53,32938.03,82965665.93
2017-05-26,BTCUSD,2292.53,2599.12,2060,2279.82,28125.34,66000848.39
2017-05-27,BTCUSD,2279.82,2339.94,1850,2042,26205.92,54093115.87
2017-05-28,BTCUSD,2042,2313.96,2041.48,2178.81,15365.53,33633799.51
2017-05-29,BTCUSD,2178.81,2350,2110,2292.1,12115.83,27345796.01
2017-05-30,BTCUSD,2292.1,2339.08,2160,2203.51,13888.0,31432708.32
2017-05-31,BTCUSD,2203.51,2334,2154.28,2298.01,16275.49,36853820.79
2017-06-01,BTCUSD,2298.01,2456.39,2296.81,2413.63,18392.66,43968591.95
2017-06-02,BTCUSD,2413.63,2489,2370.03,2488.94,12423.32,30173071.82
2017-06-03,BTCUSD,2488.94,2584.34,2445,2540.94,10806.98,27285983.07
2017-06-04,BTCUSD,2540.94,2569,2460,2530.27,8827.27,22259945.52
2017-06-05,BTCUSD,2530.27,2699.35,2525.28,2698,12220.09,31915607.88
2017-06-06,BTCUSD,2698,2933,2689.4,2880.74,26672.53,75184117.96
2017-06-07,BTCUSD,2880.74,2893.28,2612.5,2683.03,16961.13,47189507.3
2017-06-08,BTCUSD,2683.03,2815,2613.13,2806,13248.6,36422409.92
2017-06-09,BTCUSD,2806,2868.23,2780.43,2822.32,8036.31,22701149.15
2017-06-10,BTCUSD,2822.32,2912.98,2800,2899.99,9589.16,27422781.42
2017-06-11,BTCUSD,2899.99,2967.46,2861.53,2954.22,6830.4,19889398.37
2017-06-12,BTCUSD,2954.22,2980,2480.03,2667.06,31530.49,85786969.44
2017-06-13,BTCUSD,2667.06,2783.62,2638.62,2703.02,16035.02,43568709.95
2017-06-14,BTCUSD,2703.02,2801,2320,2450,29466.54,76083640.16
2017-06-15,BTCUSD,2450,2516.2,2120,2424.91,36736.98,84920570.37
2017-06-16,BTCUSD,2424.91,2540,2307.66,2484.68,13800.26,33826420.1
2017-06-17,BTCUSD,2484.68,2674.4,2420.53,2630,11137.71,28555923.68
2017-06-18,BTCUSD,2630,2665,2460.62,2516.98,9423.46,24021728.81
2017-06-19,BTCUSD,2516.98,2598,2480.96,2598,10563.71,26993977.69
2017-06-20,BTCUSD,2598,2783,2581,2740,15891.45,42537518.87
2017-06-21,BTCUSD,2740,2789,2611,2657.04,15671.82,42292796.44
2017-06-22,BTCUSD,2657.04,2740,2594.61,2713.48,10790.79,28950475.51
2017-06-23,BTCUSD,2713.48,2745,2657.46,2685.05,8229.5,22339917.54
2017-06-24,BTCUSD,2685.05,2724.96,2512.13,2557.66,13341.43,34941154.41
2017-06-25,BTCUSD,2557.66,2635.72,2432,2502.03,10339.57,26249953.89
2017-06-26,BTCUSD,2502.03,2550.03,2315.01,2421.22,22086.78,54077563.86
2017-06-27,BTCUSD,2421.22,2565,2291,2565,19109.29,45725060.61
2017-06-28,BTCUSD,2565,2593,2468.01,2559.9,12254.3,31054748.58
2017-06-29,BTCUSD,2559.9,2594.78,2500.31,2541.59,8115.56,20745883.75
2017-06-30,BTCUSD,2541.59,2564.58,2451,2465.49,8711.29,21937499.3
2017-07-01,BTCUSD,2465.49,2517.11,2390,2412.41,8863.07,21694860.67
2017-07-02,BTCUSD,2412.41,2528.72,2374.34,2504.37,8739.52,21373737.73
2017-07-03,BTCUSD,2504.37,2595,2472.68,2550.47,11519.81,29211425.51
2017-07-04,BTCUSD,2550.47,2639.47,2540.07,2596.12,9653.8,25084134.62
2017-07-05,BTCUSD,2596.12,2623,2530.1,2602.9,10880.61,27944609.56
2017-07-06,BTCUSD,2602.9,2614,2522,2600.39,8327.49,21512892.56
2017-07-07,BTCUSD,2600.39,2605,2475,2501.46,9428.99,23866443.45
2017-07-08,BTCUSD,2501.46,2555,2462,2550.07,5400.45,13570951.58
2017-07-09,BTCUSD,2550.07,2564.65,2500.5,2502.28,4481.28,11357689.63
2017-07-10,BTCUSD,2502.28,2527.88,2261.85,2323.45,17285.96,41625857.69
2017-07-11,BTCUSD,2323.45,2399,2242.62,2305.98,17576.48,41135309.34
2017-07-12,BTCUSD,2305.98,2408.84,2239.54,2388,12881.06,30250318.76
2017-07-13,BTCUSD,2388,2425.16,2312.93,2339.99,8427.81,19953094.82
2017-07-14,BTCUSD,2339.99,2357.84,2140,2213.37,12614.31,28223890.84
2017-07-15,BTCUSD,2213.37,2219.99,1967.65,1970.51,19882.2,40917690.02
2017-07-16,BTCUSD,1970.51,2044.44,1830,1917.63,25559.44,49004259.73
2017-07-17,BTCUSD,1917.63,2229.97,1910.57,2226,26427.32,55012387.35
2017-07-18,BTCUSD,2226,2392,2164,2303.71,25186.71,57642999.9
2017-07-19,BTCUSD,2303.71,2402.5,2223,2265.21,17007.92,39243957.64
2017-07-20,BTCUSD,2265.21,2938,2265.21,2875.03,30969.52,80333454.15
2017-07-21,BTCUSD,2875.03,2887.45,2611.39,2670,20713.79,56427932.93
2017-07-22,BTCUSD,2670,2882,2644.59,2832.71,12811.92,35783389.64
2017-07-23,BTCUSD,2832.71,2855,2640,2749.02,11000.53,30306854.43
2017-07-24,BTCUSD,2749.02,2800,2701,2759.98,10001.91,27562683.88
2017-07-25,BTCUSD,2759.98,2775.79,2450,2564.82,21325.75,55118584.1
2017-07-26,BTCUSD,2564.82,2608.96,2400,2524.99,17706.93,44074589.03
2017-07-27,BTCUSD,2524.99,2695,2509.63,2666.33,11825.41,30468221.16
2017-07-28,BTCUSD,2666.33,2825,2655.82,2777.01,14061.36,38653272.36
2017-07-29,BTCUSD,2777.01,2785.65,2631.78,2680.56,10780.01,29153822.62
2017-07-30,BTCUSD,2680.56,2774.45,2569.69,2742.37,9675.59,25842024.03
2017-07-31,BTCUSD,2742.37,2889.99,2680.01,2855.81,11112.43,30771946.97
2017-08-01,BTCUSD,2855.81,2929.17,2615,2731,12518.56,34305116.96
2017-08-02,BTCUSD,2731,2760,2650,2703.51,9478.55,25679084.59
2017-08-03,BTCUSD,2703.51,2807.44,2698.83,2793.37,7963.67,21938228.66
2017-08-04,BTCUSD,2793.37,2877.52,2765.91,2855,7635.81,21650042.13
2017-08-05,BTCUSD,2855,3339.66,2848.32,3263.62,16994.2,53855576.01
2017-08-06,BTCUSD,3263.62,3296.51,3146.1,3222.75,5998.74,19412655.97
2017-08-07,BTCUSD,3222.75,3430,3186,3387.55,12042.05,40212285.97
2017-08-08,BTCUSD,3387.55,3490,3300,3412.41,15829.04,54033180.58
2017-08-09,BTCUSD,3412.41,3423.1,3178.72,3342.99,14270.73,47303195.92
2017-08-10,BTCUSD,3342.99,3448,3311.17,3413.03,9027.65,30646612.36
2017-08-11,BTCUSD,3413.03,3705,3390.67,3645.06,11923.28,41873464.0
2017-08-12,BTCUSD,3645.06,3934,3586.95,3855.1,12340.84,46761411.29
2017-08-13,BTCUSD,3855.1,4190,3841.71,4053.87,15881.43,63638815.67
2017-08-14,BTCUSD,4053.87,4329.43,3964.96,4306.23,14210.19,59827087.21
2017-08-15,BTCUSD,4306.23,4400,3800,4155.67,25498.45,104581194.25
2017-08-16,BTCUSD,4155.67,4379.78,3926.06,4378.84,12923.26,54192791.68
2017-08-17,BTCUSD,4378.84,4480,4167.21,4276.5,14566.12,63198384.95
2017-08-18,BTCUSD,4276.5,4368,3964.96,4100,17329.3,72432096.0
2017-08-19,BTCUSD,4100,4188,3900,4099.55,15034.29,60597363.73
2017-08-20,BTCUSD,4099.55,4125.95,4000,4058.68,6235.95,25281427.99
2017-08-21,BTCUSD,4058.68,4080,3949.78,3987.52,9779.7,39194496.37
2017-08-22,BTCUSD,3987.52,4139.31,3600,4085,23497.56,91500637.87
2017-08-23,BTCUSD,4085,4248.97,4051.94,4108.12,14972.03,62086390.53
2017-08-24,BTCUSD,4108.12,4350,4082.57,4300.34,10779.09,45158907.08
2017-08-25,BTCUSD,4300.34,4449.98,4270,4355.98,9691.7,42239588.77
2017-08-26,BTCUSD,4355.98,4369.78,4232.43,4333.38,6559.28,28226249.72
2017-08-27,BTCUSD,4333.38,4393.3,4290.32,4337.68,3944.92,17115061.37
2017-08-28,BTCUSD,4337.68,4399.72,4169.01,4379.99,8636.26,37056561.52
2017-08-29,BTCUSD,4379.99,4649.78,4336.26,4578.82,11875.02,53470073.42
2017-08-30,BTCUSD,4578.82,4642.22,4479,4573.2,8593.36,39221767.23
2017-08-31,BTCUSD,4573.2,4765.21,4566.66,4734.26,8901.59,41680053.91
2017-09-01,BTCUSD,4734.26,4935,4671.09,4921.7,15349.9,73806190.52
2017-09-02,BTCUSD,4921.7,4979.9,4488.5,4599.9,16968.78,79450494.42
2017-09-03,BTCUSD,4599.9,4700,4385,4606.26,11216.38,51073979.31
2017-09-04,BTCUSD,4606.26,4613.97,4058.5,4277,25014.15,107556542.05
2017-09-05,BTCUSD,4277,4474.88,4001.93,4396.52,20870.95,88387794.12
2017-09-06,BTCUSD,4396.52,4649.23,4356.42,4605.8,16613.84,75215090.16
2017-09-07,BTCUSD,4605.8,4674.34,4475,4615,9248.08,42404174.64
2017-09-08,BTCUSD,4615,4679.97,4125.99,4312,23654.99,103400550.32
2017-09-09,BTCUSD,4312,4379.78,4164,4308.72,9970.37,42672278.95
2017-09-10,BTCUSD,4308.72,4322.44,4010,4226.22,14714.59,61000822.58
2017-09-11,BTCUSD,4226.22,4353.49,4092.4,4207.31,11154.82,46993960.17
2017-09-12,BTCUSD,4207.31,4377.65,4080,4172.56,13251.77,56085500.46
2017-09-13,BTCUSD,4172.56,4179.14,3720.01,3865.34,29518.25,115047415.38
2017-09-14,BTCUSD,3865.34,3921.74,3210,3227.79,41197.76,145677912.44
2017-09-15,BTCUSD,3227.79,3820,2977,3700.01,59782.68,201603301.27
2017-09-16,BTCUSD,3700.01,3872.9,3500,3678.93,23098.16,84682175.88
2017-09-17,BTCUSD,3678.93,3772.52,3463,3662.99,11757.1,42610629.87
2017-09-18,BTCUSD,3662.99,4122.7,3659.42,4101.6,17181.29,67884703.07
2017-09-19,BTCUSD,4101.6,4119.7,3848.35,3888.8,15251.89,60296939.36
2017-09-20,BTCUSD,3888.8,4050,3820.56,3874.46,11636.97,45755993.66
2017-09-21,BTCUSD,3874.46,3914,3573,3617.05,17898.73,66991792.86
2017-09-22,BTCUSD,3617.05,3761.84,3514,3612.18,14959.45,54095681.79
2017-09-23,BTCUSD,3612.18,3810.25,3552,3779.17,10105.29,37543313.88
2017-09-24,BTCUSD,3779.17,3783.25,3615,3664.22,6506.91,24002945.44
2017-09-25,BTCUSD,3664.22,3968.59,3658.39,3918,14928.61,57436091.87
2017-09-26,BTCUSD,3918,3970,3850.61,3888.03,9982.65,39095846.8
2017-09-27,BTCUSD,3888.03,4226.73,3870,4199.29,15047.14,61138922.31
2017-09-28,BTCUSD,4199.29,4270.01,4123.5,4184.84,9606.78,40228821.54
2017-09-29,BTCUSD,4184.84,4227.62,4022.02,4164.82,12152.44,50174093.2
2017-09-30,BTCUSD,4164.82,4349,4154.28,4326.09,7484.86,32022657.82
2017-10-01,BTCUSD,4326.09,4377.22,4216,4377.22,7186.75,30767188.12
2017-10-02,BTCUSD,4377.22,4453,4352,4391.48,8257.67,36284325.23
2017-10-03,BTCUSD,4391.48,4425,4218,4315.83,12439.78,53430721.04
2017-10-04,BTCUSD,4315.83,4343,4170.07,4219.53,8495.27,35967135.01
2017-10-05,BTCUSD,4219.53,4358.97,4137.96,4301.09,8403.54,35843264.32
2017-10-06,BTCUSD,4301.09,4425,4278.4,4362.95,8373.72,36536990.19
2017-10-07,BTCUSD,4362.95,4463,4312.82,4423.3,4624.88,20225980.37
2017-10-08,BTCUSD,4423.3,4612,4404.5,4597.98,10072.26,45437977.1
2017-10-09,BTCUSD,4597.98,4865,4541,4764.7,12900.31,60364606.58
2017-10-10,BTCUSD,4764.7,4909.97,4700,4749.29,11657.5,56048025.67
2017-10-11,BTCUSD,4749.29,4869.78,4700,4822.01,9847.43,47163032.6
2017-10-12,BTCUSD,4822.01,5445,4793.66,5445,19885.18,102397248.43
2017-10-13,BTCUSD,5445,5846.43,5380,5653.6,27797.47,155680854.0
2017-10-14,BTCUSD,5653.6,5817.34,5558.26,5801.29,8393.91,47682043.42
2017-10-15,BTCUSD,5801.29,5830,5415,5679.7,11529.17,64387164.5
2017-10-16,BTCUSD,5679.7,5807.11,5548,5745.72,9053.39,51432597.47
2017-10-17,BTCUSD,5745.72,5776.31,5506.78,5597.31,9087.77,50937177.61
2017-10-18,BTCUSD,5597.31,5617.75,5101.36,5582.05,18914.61,101403785.99
2017-10-19,BTCUSD,5582.05,5735.14,5512.06,5698.69,9883.68,55881257.79
2017-10-20,BTCUSD,5698.69,6074,5589.8,5977.29,15052.02,88681234.35
2017-10-21,BTCUSD,5977.29,6180,5871,6013.46,15305.54,92596831.55
2017-10-22,BTCUSD,6013.46,6071.07,5700,5969,12213.02,71783836.81
2017-10-23,BTCUSD,5969,6045.34,5617.75,5871.17,15257.2,89096118.44
2017-10-24,BTCUSD,5871.17,5871.17,5453.01,5523.4,17264.05,97431687.22
2017-10-25,BTCUSD,5523.4,5748,5366,5735.88,12312.35,68165895.28
2017-10-26,BTCUSD,5735.88,5988,5683,5890,11743.86,68819732.17
2017-10-27,BTCUSD,5890,5994.06,5674.06,5771.89,11878.19,68864252.31
2017-10-28,BTCUSD,5771.89,5875.66,5646.18,5730.69,5911.95,33910959.44
2017-10-29,BTCUSD,5730.69,6316.85,5683,6137.37,16067.43,96245243.8
2017-10-30,BTCUSD,6137.37,6229.77,6024.03,6119.99,9573.17,58628072.74
2017-10-31,BTCUSD,6119.99,6449.78,6072.81,6434.21,13388.29,84132031.05
2017-11-01,BTCUSD,6434.21,6756.36,6340.01,6741.59,12942.67,84730388.78
2017-11-02,BTCUSD,6741.59,7354.1,6700,7030,26442.64,184478482.71
2017-11-03,BTCUSD,7030,7500,6925.22,7146.82,15978.77,115885350.37
2017-11-04,BTCUSD,7146.82,7569.9,6994,7388.83,9178.26,66574400.23
2017-11-05,BTCUSD,7388.83,7590,7275.16,7372.72,9211.21,68578104.7
2017-11-06,BTCUSD,7372.72,7421.39,6922.07,6967.68,19290.82,138309426.6
2017-11-07,BTCUSD,6967.68,7244.69,6945,7130.28,11625.97,82573875.36
2017-11-08,BTCUSD,7130.28,7888,7080.01,7450.32,24598.0,182900719.5
2017-11-09,BTCUSD,7450.32,7490,7061.2,7148,14729.52,106479695.18
2017-11-10,BTCUSD,7148,7343.18,6429.44,6588.18,26492.72,180472185.39
2017-11-11,BTCUSD,6588.18,6820,6218,6355.13,14890.46,96465935.17
2017-11-12,BTCUSD,6355.13,6488.88,5555.55,5870.37,37220.5,224990004.1
2017-11-13,BTCUSD,5870.37,6775.75,5846,6525.17,27163.67,173725919.53
2017-11-14,BTCUSD,6525.17,6750,6466.88,6609,12072.05,79508390.54
2017-11-15,BTCUSD,6609,7350,6609,7294,16869.9,119171192.38
2017-11-16,BTCUSD,7294,7976.79,7120.85,7846.96,19272.37,145738327.49
2017-11-17,BTCUSD,7846.96,7997,7528.5,7674.99,17714.37,138124189.43
2017-11-18,BTCUSD,7674.99,7858,7431.54,7771.03,7326.81,56264967.21
2017-11-19,BTCUSD,7771.03,8087.35,7675,8016.58,8307.78,65332064.65
2017-11-20,BTCUSD,8016.58,8269.99,7900,8226.17,8179.46,66366007.81
2017-11-21,BTCUSD,8226.17,8354.46,7770,8095.23,13686.34,110809826.43
2017-11-22,BTCUSD,8095.23,8310.89,8045.76,8214.69,8078.58,66215711.71
2017-11-23,BTCUSD,8214.69,8279.76,7980,7989,7811.79,63644740.39
2017-11-24,BTCUSD,7989,8340,7876,8199.19,9289.99,75751868.75
2017-11-25,BTCUSD,8199.19,8737,8114.78,8717.99,11611.67,97628924.79
2017-11-26,BTCUSD,8717.99,9366.6,8538.2,9271.06,12021.22,108525815.45
2017-11-27,BTCUSD,9271.06,9721.7,9267,9708.07,13272.45,126458117.67
2017-11-28,BTCUSD,9708.07,9968,9582.25,9868.82,11214.93,110496755.85
2017-11-29,BTCUSD,9868.82,11395,9289,9824.68,29509.5,307124764.72
2017-11-30,BTCUSD,9824.68,10618.29,9000,9947.67,25433.46,247093850.76
2017-12-01,BTCUSD,9947.67,10949.89,9370.11,10840.45,16708.03,171881760.62
2017-12-02,BTCUSD,10840.45,11200,10637.69,10872,9267.16,101270084.38
2017-12-03,BTCUSD,10872,11800.01,10513.16,11250,14238.53,160176290.44
2017-12-04,BTCUSD,11250,11613.07,10850,11613.07,13621.48,154122917.9
2017-12-05,BTCUSD,11613.07,11850,11384.25,11677,10910.99,127101844.05
2017-12-06,BTCUSD,11677,13700,11659.8,13623.5,19784.87,250560790.3
2017-12-07,BTCUSD,13623.5,16615.62,13085.9,16599.99,24423.39,362107737.05
2017-12-08,BTCUSD,16599.99,16666.66,13482.42,15800,25473.4,389366035.09
2017-12-09,BTCUSD,15800,15998.5,12701.05,14607.49,15763.56,227938370.13
2017-12-10,BTCUSD,14607.49,15385,13011,14691,18487.98,263150668.0
2017-12-11,BTCUSD,14691,17270,14677.19,16470,16583.72,270203844.28
2017-12-12,BTCUSD,16470,17428.42,15967.29,16650.01,12511.23,210743301.62
2017-12-13,BTCUSD,16650.01,17107.03,15497.69,16250,17136.71,281640493.79
2017-12-14,BTCUSD,16250,16830.45,15852.69,16404.99,13409.52,219263192.46
2017-12-15,BTCUSD,16404.99,17934,16337.19,17471.5,18998.39,329337014.76
2017-12-16,BTCUSD,17471.5,19377,17269.99,19187.78,9761.22,179906034.64
2017-12-17,BTCUSD,19187.78,19666,18465,18953,9749.25,186310530.76
2017-12-18,BTCUSD,18953,19220,17835.2,18940.57,14678.94,273533539.4
2017-12-19,BTCUSD,18940.57,19160.79,16831.26,17700,21528.14,387206242.38
2017-12-20,BTCUSD,17700,17950,15343.04,16466.98,31172.23,521350550.61
2017-12-21,BTCUSD,16466.98,17281.17,15005,15600.01,20377.86,326730689.65
2017-12-22,BTCUSD,15600.01,15795.61,11159.93,14009.79,57444.16,772329454.8
2017-12-23,BTCUSD,14009.79,15756.22,13496.48,14619,21786.41,322120599.56
2017-12-24,BTCUSD,14619,14619.1,12488,14157.87,18519.49,250476423.64
2017-12-25,BTCUSD,14157.87,14650,13210,13911.28,11564.54,161347357.08
2017-12-26,BTCUSD,13911.28,16147.87,13746.95,15764.44,15051.16,230922569.15
2017-12-27,BTCUSD,15764.44,16480.52,14484,15364.93,15643.75,241860985.13
2017-12-28,BTCUSD,15364.93,15474.19,13500,14470.07,16557.22,234428578.54
2017-12-29,BTCUSD,14470.07,15111,13998,14340,13505.7,195727638.77
2017-12-30,BTCUSD,14340,14463.28,12050,12640,21749.67,285985550.32
2017-12-31,BTCUSD,12640,14296.06,12491.21,13880,11583.42,154552644.47
2018-01-01,BTCUSD,13880,13941.75,12801.38,13443.41,7688.03,102815718.45
2018-01-02,BTCUSD,13443.41,15257.53,12910.58,14678.94,16299.67,229138844.08
2018-01-03,BTCUSD,14678.94,15500,14546.28,15155.62,12275.0,183639413.74
2018-01-04,BTCUSD,15155.62,15430.27,14192.37,15143.67,15004.02,222160244.49
2018-01-05,BTCUSD,15143.67,17200,14810,16928,16248.91,259695892.85
2018-01-06,BTCUSD,16928,17234.99,16220,17149.67,9501.02,158389594.51
2018-01-07,BTCUSD,17149.67,17149.97,15707.16,16124.02,8632.81,141555094.16
2018-01-08,BTCUSD,16124.02,16300,13900,14999.99,16684.13,251991683.91
2018-01-09,BTCUSD,14999.99,15367.18,14123.97,14403.51,13913.52,204579121.58
2018-01-10,BTCUSD,14403.51,14900,13412,14890.02,18479.01,261210687.03
2018-01-11,BTCUSD,14890.02,14973.07,12800,13243.83,19630.08,266846190.81
2018-01-12,BTCUSD,13243.83,14152.19,12807.27,13781.41,13433.08,183399343.52
2018-01-13,BTCUSD,13781.41,14619.1,13781.41,14197.78,7488.99,106595650.09
2018-01-14,BTCUSD,14197.78,14365.81,13072.22,13647.99,7588.64,102783826.66
2018-01-15,BTCUSD,13647.99,14394.36,13429.25,13607.04,9444.64,131049852.36
2018-01-16,BTCUSD,13607.04,13607.04,10162,11386.34,38789.88,457725763.37
2018-01-17,BTCUSD,11386.34,11794.07,9222,11191.35,41356.19,433168120.05
2018-01-18,BTCUSD,11191.35,12146,10693,11247.57,22195.26,256082649.98
2018-01-19,BTCUSD,11247.57,12050.39,11025.18,11552,13203.26,151834406.42
